repo_name,bin,prs_closed_in_bin,prohibited,time,intervention,time_after,language,stars,contributors,commits,repo_age_days,log_stars,log_contributors,log_commits,log_repo_age_days,log_prs_closed_in_bin
seerr-team/seerr,5,98,0,12,1,5,TypeScript,10241,183,2926,1393,9.234252192022495,5.214935757608986,7.981733286691885,7.239932591320469,4.59511985013459
seerr-team/seerr,6,94,0,13,1,6,TypeScript,10241,183,2926,1393,9.234252192022495,5.214935757608986,7.981733286691885,7.239932591320469,4.553876891600541
Project-HAMi/HAMi,-6,29,0,1,0,0,Go,3094,104,1231,1569,8.037543185118697,4.653960350157523,7.116394144093465,7.358830898342354,3.4011973816621555
Project-HAMi/HAMi,-5,28,0,2,0,0,Go,3094,104,1231,1569,8.037543185118697,4.653960350157523,7.116394144093465,7.358830898342354,3.367295829986474
Project-HAMi/HAMi,-4,58,0,3,0,0,Go,3094,104,1231,1569,8.037543185118697,4.653960350157523,7.116394144093465,7.358830898342354,4.07753744390572
Project-HAMi/HAMi,-3,39,0,4,0,0,Go,3094,104,1231,1569,8.037543185118697,4.653960350157523,7.116394144093465,7.358830898342354,3.6888794541139363
Project-HAMi/HAMi,-2,41,0,5,0,0,Go,3094,104,1231,1569,8.037543185118697,4.653960350157523,7.116394144093465,7.358830898342354,3.7376696182833684
Project-HAMi/HAMi,-1,43,0,6,0,0,Go,3094,104,1231,1569,8.037543185118697,4.653960350157523,7.116394144093465,7.358830898342354,3.784189633918261
Project-HAMi/HAMi,1,31,0,8,1,1,Go,3094,104,1231,1569,8.037543185118697,4.653960350157523,7.116394144093465,7.358830898342354,3.4657359027997265
Project-HAMi/HAMi,2,45,0,9,1,2,Go,3094,104,1231,1569,8.037543185118697,4.653960350157523,7.116394144093465,7.358830898342354,3.828641396489095
Project-HAMi/HAMi,3,41,0,10,1,3,Go,3094,104,1231,1569,8.037543185118697,4.653960350157523,7.116394144093465,7.358830898342354,3.7376696182833684
Project-HAMi/HAMi,4,36,0,11,1,4,Go,3094,104,1231,1569,8.037543185118697,4.653960350157523,7.116394144093465,7.358830898342354,3.6109179126442243
Project-HAMi/HAMi,5,49,0,12,1,5,Go,3094,104,1231,1569,8.037543185118697,4.653960350157523,7.116394144093465,7.358830898342354,3.912023005428146
Project-HAMi/HAMi,6,7,0,13,1,6,Go,3094,104,1231,1569,8.037543185118697,4.653960350157523,7.116394144093465,7.358830898342354,2.0794415416798357
cerbos/cerbos,-6,29,0,1,0,0,Go,4264,32,2418,1746,8.35819745992578,3.49650756146648,7.791109510610028,7.465655310134056,3.4011973816621555
cerbos/cerbos,-5,18,0,2,0,0,Go,4264,32,2418,1746,8.35819745992578,3.49650756146648,7.791109510610028,7.465655310134056,2.9444389791664403
cerbos/cerbos,-4,28,0,3,0,0,Go,4264,32,2418,1746,8.35819745992578,3.49650756146648,7.791109510610028,7.465655310134056,3.367295829986474
cerbos/cerbos,-3,26,0,4,0,0,Go,4264,32,2418,1746,8.35819745992578,3.49650756146648,7.791109510610028,7.465655310134056,3.295836866004329
cerbos/cerbos,-2,27,0,5,0,0,Go,4264,32,2418,1746,8.35819745992578,3.49650756146648,7.791109510610028,7.465655310134056,3.332204510175204
cerbos/cerbos,-1,38,0,6,0,0,Go,4264,32,2418,1746,8.35819745992578,3.49650756146648,7.791109510610028,7.465655310134056,3.6635616461296463
cerbos/cerbos,1,49,0,8,1,1,Go,4264,32,2418,1746,8.35819745992578,3.49650756146648,7.791109510610028,7.465655310134056,3.912023005428146
cerbos/cerbos,2,60,0,9,1,2,Go,4264,32,2418,1746,8.35819745992578,3.49650756146648,7.791109510610028,7.465655310134056,4.110873864173311
cerbos/cerbos,3,44,0,10,1,3,Go,4264,32,2418,1746,8.35819745992578,3.49650756146648,7.791109510610028,7.465655310134056,3.8066624897703196
cerbos/cerbos,4,64,0,11,1,4,Go,4264,32,2418,1746,8.35819745992578,3.49650756146648,7.791109510610028,7.465655310134056,4.174387269895637
cerbos/cerbos,5,64,0,12,1,5,Go,4264,32,2418,1746,8.35819745992578,3.49650756146648,7.791109510610028,7.465655310134056,4.174387269895637
cerbos/cerbos,6,66,0,13,1,6,Go,4264,32,2418,1746,8.35819745992578,3.49650756146648,7.791109510610028,7.465655310134056,4.204692619390966
tui-rs-revival/ratatui,-6,45,0,1,0,0,Rust,1523,117,651,1053,7.329093736246592,4.770684624465665,6.480044561926653,6.960347729101308,3.828641396489095
tui-rs-revival/ratatui,-5,31,0,2,0,0,Rust,1523,117,651,1053,7.329093736246592,4.770684624465665,6.480044561926653,6.960347729101308,3.4657359027997265
tui-rs-revival/ratatui,-4,39,0,3,0,0,Rust,1523,117,651,1053,7.329093736246592,4.770684624465665,6.480044561926653,6.960347729101308,3.6888794541139363
tui-rs-revival/ratatui,-3,46,0,4,0,0,Rust,1523,117,651,1053,7.329093736246592,4.770684624465665,6.480044561926653,6.960347729101308,3.8501476017100584
tui-rs-revival/ratatui,-2,23,0,5,0,0,Rust,1523,117,651,1053,7.329093736246592,4.770684624465665,6.480044561926653,6.960347729101308,3.1780538303479458
tui-rs-revival/ratatui,-1,66,0,6,0,0,Rust,1523,117,651,1053,7.329093736246592,4.770684624465665,6.480044561926653,6.960347729101308,4.204692619390966
tui-rs-revival/ratatui,1,20,0,8,1,1,Rust,1523,117,651,1053,7.329093736246592,4.770684624465665,6.480044561926653,6.960347729101308,3.044522437723423
tui-rs-revival/ratatui,2,58,0,9,1,2,Rust,1523,117,651,1053,7.329093736246592,4.770684624465665,6.480044561926653,6.960347729101308,4.07753744390572
tui-rs-revival/ratatui,3,46,0,10,1,3,Rust,1523,117,651,1053,7.329093736246592,4.770684624465665,6.480044561926653,6.960347729101308,3.8501476017100584
tui-rs-revival/ratatui,4,57,0,11,1,4,Rust,1523,117,651,1053,7.329093736246592,4.770684624465665,6.480044561926653,6.960347729101308,4.060443010546419
tui-rs-revival/ratatui,5,58,0,12,1,5,Rust,1523,117,651,1053,7.329093736246592,4.770684624465665,6.480044561926653,6.960347729101308,4.07753744390572
tui-rs-revival/ratatui,6,31,0,13,1,6,Rust,1523,117,651,1053,7.329093736246592,4.770684624465665,6.480044561926653,6.960347729101308,3.4657359027997265
alpenlabs/alpen,-6,62,0,1,0,0,Rust,95,25,1837,607,4.564348191467836,3.258096538021482,7.516433302915632,6.410174881966167,4.143134726391533
alpenlabs/alpen,-5,43,0,2,0,0,Rust,95,25,1837,607,4.564348191467836,3.258096538021482,7.516433302915632,6.410174881966167,3.784189633918261
alpenlabs/alpen,-4,33,0,3,0,0,Rust,95,25,1837,607,4.564348191467836,3.258096538021482,7.516433302915632,6.410174881966167,3.5263605246161616
alpenlabs/alpen,-3,65,0,4,0,0,Rust,95,25,1837,607,4.564348191467836,3.258096538021482,7.516433302915632,6.410174881966167,4.189654742026425
alpenlabs/alpen,-2,66,0,5,0,0,Rust,95,25,1837,607,4.564348191467836,3.258096538021482,7.516433302915632,6.410174881966167,4.204692619390966
alpenlabs/alpen,-1,39,0,6,0,0,Rust,95,25,1837,607,4.564348191467836,3.258096538021482,7.516433302915632,6.410174881966167,3.6888794541139363
alpenlabs/alpen,1,42,0,8,1,1,Rust,95,25,1837,607,4.564348191467836,3.258096538021482,7.516433302915632,6.410174881966167,3.7612001156935624
alpenlabs/alpen,2,55,0,9,1,2,Rust,95,25,1837,607,4.564348191467836,3.258096538021482,7.516433302915632,6.410174881966167,4.02535169073515
alpenlabs/alpen,3,62,0,10,1,3,Rust,95,25,1837,607,4.564348191467836,3.258096538021482,7.516433302915632,6.410174881966167,4.143134726391533
alpenlabs/alpen,4,84,0,11,1,4,Rust,95,25,1837,607,4.564348191467836,3.258096538021482,7.516433302915632,6.410174881966167,4.442651256490317
alpenlabs/alpen,5,89,0,12,1,5,Rust,95,25,1837,607,4.564348191467836,3.258096538021482,7.516433302915632,6.410174881966167,4.499809670330265
alpenlabs/alpen,6,124,0,13,1,6,Rust,95,25,1837,607,4.564348191467836,3.258096538021482,7.516433302915632,6.410174881966167,4.8283137373023015
diggerhq/digger,-6,11,0,1,0,0,Go,4881,81,2938,1041,8.493310250952906,4.406719247264253,7.985824666418917,6.948897222313312,2.4849066497880004
diggerhq/digger,-5,27,0,2,0,0,Go,4881,81,2938,1041,8.493310250952906,4.406719247264253,7.985824666418917,6.948897222313312,3.332204510175204
diggerhq/digger,-4,33,0,3,0,0,Go,4881,81,2938,1041,8.493310250952906,4.406719247264253,7.985824666418917,6.948897222313312,3.5263605246161616
diggerhq/digger,-3,54,0,4,0,0,Go,4881,81,2938,1041,8.493310250952906,4.406719247264253,7.985824666418917,6.948897222313312,4.007333185232471
diggerhq/digger,-2,80,0,5,0,0,Go,4881,81,2938,1041,8.493310250952906,4.406719247264253,7.985824666418917,6.948897222313312,4.394449154672439
diggerhq/digger,-1,65,0,6,0,0,Go,4881,81,2938,1041,8.493310250952906,4.406719247264253,7.985824666418917,6.948897222313312,4.189654742026425
diggerhq/digger,1,45,0,8,1,1,Go,4881,81,2938,1041,8.493310250952906,4.406719247264253,7.985824666418917,6.948897222313312,3.828641396489095
diggerhq/digger,2,12,0,9,1,2,Go,4881,81,2938,1041,8.493310250952906,4.406719247264253,7.985824666418917,6.948897222313312,2.5649493574615367
diggerhq/digger,3,20,0,10,1,3,Go,4881,81,2938,1041,8.493310250952906,4.406719247264253,7.985824666418917,6.948897222313312,3.044522437723423
diggerhq/digger,4,21,0,11,1,4,Go,4881,81,2938,1041,8.493310250952906,4.406719247264253,7.985824666418917,6.948897222313312,3.091042453358316
diggerhq/digger,5,8,0,12,1,5,Go,4881,81,2938,1041,8.493310250952906,4.406719247264253,7.985824666418917,6.948897222313312,2.1972245773362196
diggerhq/digger,6,9,0,13,1,6,Go,4881,81,2938,1041,8.493310250952906,4.406719247264253,7.985824666418917,6.948897222313312,2.302585092994046
zauberzeug/nicegui,-6,18,0,1,0,0,Python,15514,198,6549,1699,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,2.9444389791664403
zauberzeug/nicegui,-5,33,0,2,0,0,Python,15514,198,6549,1699,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,3.5263605246161616
zauberzeug/nicegui,-4,20,0,3,0,0,Python,15514,198,6549,1699,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,3.044522437723423
zauberzeug/nicegui,-3,38,0,4,0,0,Python,15514,198,6549,1699,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,3.6635616461296463
zauberzeug/nicegui,-2,44,0,5,0,0,Python,15514,198,6549,1699,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,3.8066624897703196
zauberzeug/nicegui,-1,40,0,6,0,0,Python,15514,198,6549,1699,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,3.713572066704308
zauberzeug/nicegui,1,19,0,8,1,1,Python,15514,198,6549,1699,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,2.995732273553991
zauberzeug/nicegui,2,45,0,9,1,2,Python,15514,198,6549,1699,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,3.828641396489095
zauberzeug/nicegui,3,45,0,10,1,3,Python,15514,198,6549,1699,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,3.828641396489095
zauberzeug/nicegui,4,88,0,11,1,4,Python,15514,198,6549,1699,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,4.48863636973214
zauberzeug/nicegui,5,55,0,12,1,5,Python,15514,198,6549,1699,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,4.02535169073515
zauberzeug/nicegui,6,27,0,13,1,6,Python,15514,198,6549,1699,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,3.332204510175204
inclusionAI/AReaL,-6,3,0,1,0,0,Python,4549,59,755,310,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,1.3862943611198906
inclusionAI/AReaL,-5,47,0,2,0,0,Python,4549,59,755,310,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,3.8712010109078907
inclusionAI/AReaL,-4,38,0,3,0,0,Python,4549,59,755,310,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,3.6635616461296463
inclusionAI/AReaL,-3,50,0,4,0,0,Python,4549,59,755,310,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,3.9318256327243257
inclusionAI/AReaL,-2,81,0,5,0,0,Python,4549,59,755,310,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,4.406719247264253
inclusionAI/AReaL,-1,81,0,6,0,0,Python,4549,59,755,310,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,4.406719247264253
inclusionAI/AReaL,1,103,0,8,1,1,Python,4549,59,755,310,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,4.6443908991413725
inclusionAI/AReaL,2,74,0,9,1,2,Python,4549,59,755,310,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,4.31748811353631
inclusionAI/AReaL,3,79,0,10,1,3,Python,4549,59,755,310,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,4.382026634673881
inclusionAI/AReaL,4,82,0,11,1,4,Python,4549,59,755,310,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,4.418840607796598
inclusionAI/AReaL,5,91,0,12,1,5,Python,4549,59,755,310,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,4.5217885770490405
inclusionAI/AReaL,6,16,0,13,1,6,Python,4549,59,755,310,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,2.833213344056216
SAP/btp-solution-diagrams,-6,12,0,1,0,0,TypeScript,278,11,256,761,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,2.5649493574615367
SAP/btp-solution-diagrams,-5,19,0,2,0,0,TypeScript,278,11,256,761,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,2.995732273553991
SAP/btp-solution-diagrams,-4,22,0,3,0,0,TypeScript,278,11,256,761,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,3.1354942159291497
SAP/btp-solution-diagrams,-3,13,0,4,0,0,TypeScript,278,11,256,761,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,2.639057329615259
SAP/btp-solution-diagrams,-2,7,0,5,0,0,TypeScript,278,11,256,761,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,2.0794415416798357
SAP/btp-solution-diagrams,-1,9,0,6,0,0,TypeScript,278,11,256,761,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,2.302585092994046
SAP/btp-solution-diagrams,1,4,0,8,1,1,TypeScript,278,11,256,761,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,1.6094379124341003
SAP/btp-solution-diagrams,2,9,0,9,1,2,TypeScript,278,11,256,761,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,2.302585092994046
SAP/btp-solution-diagrams,3,3,0,10,1,3,TypeScript,278,11,256,761,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,1.3862943611198906
SAP/btp-solution-diagrams,4,1,0,11,1,4,TypeScript,278,11,256,761,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,0.6931471805599453
SAP/btp-solution-diagrams,5,6,0,12,1,5,TypeScript,278,11,256,761,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,1.9459101490553132
SAP/btp-solution-diagrams,6,4,0,13,1,6,TypeScript,278,11,256,761,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,1.6094379124341003
foundry-rs/foundry,-6,110,0,1,0,0,Rust,10202,447,6325,1575,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,4.709530201312334
foundry-rs/foundry,-5,142,0,2,0,0,Rust,10202,447,6325,1575,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,4.962844630259907
foundry-rs/foundry,-4,141,0,3,0,0,Rust,10202,447,6325,1575,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,4.955827057601261
foundry-rs/foundry,-3,149,0,4,0,0,Rust,10202,447,6325,1575,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,5.0106352940962555
foundry-rs/foundry,-2,240,0,5,0,0,Rust,10202,447,6325,1575,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,5.484796933490655
foundry-rs/foundry,-1,331,0,6,0,0,Rust,10202,447,6325,1575,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,5.805134968916488
foundry-rs/foundry,1,202,0,8,1,1,Rust,10202,447,6325,1575,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,5.313205979041787
foundry-rs/foundry,2,177,0,9,1,2,Rust,10202,447,6325,1575,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,5.181783550292085
foundry-rs/foundry,3,242,0,10,1,3,Rust,10202,447,6325,1575,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,5.493061443340548
foundry-rs/foundry,4,254,0,11,1,4,Rust,10202,447,6325,1575,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,5.541263545158426
foundry-rs/foundry,5,408,0,12,1,5,Rust,10202,447,6325,1575,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,6.013715156042802
foundry-rs/foundry,6,234,0,13,1,6,Rust,10202,447,6325,1575,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,5.459585514144159
ratatui-org/ratatui,-6,45,0,1,0,0,Rust,9426,186,1354,1053,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,3.828641396489095
ratatui-org/ratatui,-5,31,0,2,0,0,Rust,9426,186,1354,1053,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,3.4657359027997265
ratatui-org/ratatui,-4,39,0,3,0,0,Rust,9426,186,1354,1053,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,3.6888794541139363
ratatui-org/ratatui,-3,46,0,4,0,0,Rust,9426,186,1354,1053,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,3.8501476017100584
ratatui-org/ratatui,-2,23,0,5,0,0,Rust,9426,186,1354,1053,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,3.1780538303479458
ratatui-org/ratatui,-1,66,0,6,0,0,Rust,9426,186,1354,1053,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,4.204692619390966
ratatui-org/ratatui,1,20,0,8,1,1,Rust,9426,186,1354,1053,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,3.044522437723423
ratatui-org/ratatui,2,58,0,9,1,2,Rust,9426,186,1354,1053,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,4.07753744390572
ratatui-org/ratatui,3,46,0,10,1,3,Rust,9426,186,1354,1053,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,3.8501476017100584
ratatui-org/ratatui,4,57,0,11,1,4,Rust,9426,186,1354,1053,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,4.060443010546419
ratatui-org/ratatui,5,58,0,12,1,5,Rust,9426,186,1354,1053,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,4.07753744390572
ratatui-org/ratatui,6,31,0,13,1,6,Rust,9426,186,1354,1053,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,3.4657359027997265
sst/opencode,-6,16,1,1,0,0,TypeScript,43988,457,6403,245,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,2.833213344056216
sst/opencode,-5,50,1,2,0,0,TypeScript,43988,457,6403,245,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,3.9318256327243257
sst/opencode,-4,207,1,3,0,0,TypeScript,43988,457,6403,245,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,5.337538079701318
sst/opencode,-3,256,1,4,0,0,TypeScript,43988,457,6403,245,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,5.54907608489522
sst/opencode,-2,179,1,5,0,0,TypeScript,43988,457,6403,245,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,5.19295685089021
sst/opencode,-1,150,1,6,0,0,TypeScript,43988,457,6403,245,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,5.017279836814924
sst/opencode,1,442,1,8,1,1,TypeScript,43988,457,6403,245,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,6.093569770045136
sst/opencode,2,831,1,9,1,2,TypeScript,43988,457,6403,245,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,6.723832440821209
sst/opencode,3,1435,1,10,1,3,TypeScript,43988,457,6403,245,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,7.269616749608169
sst/opencode,4,1536,1,11,1,4,TypeScript,43988,457,6403,245,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,7.337587743538596
sst/opencode,5,2108,1,12,1,5,TypeScript,43988,457,6403,245,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,7.653969180478774
sst/opencode,6,614,1,13,1,6,TypeScript,43988,457,6403,245,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,6.421622267806518
modelcontextprotocol/specification,-6,71,0,1,0,0,TypeScript,1428,28,375,463,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,4.276666119016055
modelcontextprotocol/specification,-5,45,0,2,0,0,TypeScript,1428,28,375,463,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,3.828641396489095
modelcontextprotocol/specification,-4,142,0,3,0,0,TypeScript,1428,28,375,463,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,4.962844630259907
modelcontextprotocol/specification,-3,82,0,4,0,0,TypeScript,1428,28,375,463,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,4.418840607796598
modelcontextprotocol/specification,-2,47,0,5,0,0,TypeScript,1428,28,375,463,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,3.8712010109078907
modelcontextprotocol/specification,-1,92,0,6,0,0,TypeScript,1428,28,375,463,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,4.532599493153256
modelcontextprotocol/specification,1,153,0,8,1,1,TypeScript,1428,28,375,463,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,5.0369526024136295
modelcontextprotocol/specification,2,52,0,9,1,2,TypeScript,1428,28,375,463,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,3.970291913552122
modelcontextprotocol/specification,3,80,0,10,1,3,TypeScript,1428,28,375,463,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,4.394449154672439
modelcontextprotocol/specification,4,71,0,11,1,4,TypeScript,1428,28,375,463,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,4.276666119016055
modelcontextprotocol/specification,5,124,0,12,1,5,TypeScript,1428,28,375,463,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,4.8283137373023015
modelcontextprotocol/specification,6,59,0,13,1,6,TypeScript,1428,28,375,463,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,4.0943445622221
sustainable-computing-io/kepler,-6,5,0,1,0,0,Go,1476,19,604,1429,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,1.791759469228055
sustainable-computing-io/kepler,-5,19,0,2,0,0,Go,1476,19,604,1429,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,2.995732273553991
sustainable-computing-io/kepler,-4,56,0,3,0,0,Go,1476,19,604,1429,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,4.04305126783455
sustainable-computing-io/kepler,-3,41,0,4,0,0,Go,1476,19,604,1429,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,3.7376696182833684
sustainable-computing-io/kepler,-2,75,0,5,0,0,Go,1476,19,604,1429,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,4.330733340286331
sustainable-computing-io/kepler,-1,84,0,6,0,0,Go,1476,19,604,1429,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,4.442651256490317
sustainable-computing-io/kepler,1,36,0,8,1,1,Go,1476,19,604,1429,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,3.6109179126442243
sustainable-computing-io/kepler,2,13,0,9,1,2,Go,1476,19,604,1429,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,2.639057329615259
sustainable-computing-io/kepler,3,16,0,10,1,3,Go,1476,19,604,1429,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,2.833213344056216
sustainable-computing-io/kepler,4,8,0,11,1,4,Go,1476,19,604,1429,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,2.1972245773362196
sustainable-computing-io/kepler,5,8,0,12,1,5,Go,1476,19,604,1429,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,2.1972245773362196
sustainable-computing-io/kepler,6,28,0,13,1,6,Go,1476,19,604,1429,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,3.367295829986474
paperless-ngx/paperless-ngx,-6,79,0,1,0,0,Python,37391,389,11176,1418,10.52921205677864,5.966146739123692,9.321613374385612,7.257707677160043,4.382026634673881
paperless-ngx/paperless-ngx,-5,54,0,2,0,0,Python,37391,389,11176,1418,10.52921205677864,5.966146739123692,9.321613374385612,7.257707677160043,4.007333185232471
paperless-ngx/paperless-ngx,-4,55,0,3,0,0,Python,37391,389,11176,1418,10.52921205677864,5.966146739123692,9.321613374385612,7.257707677160043,4.02535169073515
paperless-ngx/paperless-ngx,-3,55,0,4,0,0,Python,37391,389,11176,1418,10.52921205677864,5.966146739123692,9.321613374385612,7.257707677160043,4.02535169073515
paperless-ngx/paperless-ngx,-2,47,0,5,0,0,Python,37391,389,11176,1418,10.52921205677864,5.966146739123692,9.321613374385612,7.257707677160043,3.8712010109078907
paperless-ngx/paperless-ngx,-1,68,0,6,0,0,Python,37391,389,11176,1418,10.52921205677864,5.966146739123692,9.321613374385612,7.257707677160043,4.23410650459726
paperless-ngx/paperless-ngx,1,82,0,8,1,1,Python,37391,389,11176,1418,10.52921205677864,5.966146739123692,9.321613374385612,7.257707677160043,4.418840607796598
paperless-ngx/paperless-ngx,2,113,0,9,1,2,Python,37391,389,11176,1418,10.52921205677864,5.966146739123692,9.321613374385612,7.257707677160043,4.736198448394496
paperless-ngx/paperless-ngx,3,94,0,10,1,3,Python,37391,389,11176,1418,10.52921205677864,5.966146739123692,9.321613374385612,7.257707677160043,4.553876891600541
paperless-ngx/paperless-ngx,4,109,0,11,1,4,Python,37391,389,11176,1418,10.52921205677864,5.966146739123692,9.321613374385612,7.257707677160043,4.700480365792417
paperless-ngx/paperless-ngx,5,59,0,12,1,5,Python,37391,389,11176,1418,10.52921205677864,5.966146739123692,9.321613374385612,7.257707677160043,4.0943445622221
paperless-ngx/paperless-ngx,6,75,0,13,1,6,Python,37391,389,11176,1418,10.52921205677864,5.966146739123692,9.321613374385612,7.257707677160043,4.330733340286331
xmtp/xmtp-react-native,-6,12,0,1,0,0,TypeScript,59,26,2146,985,4.0943445622221,3.295836866004329,7.671826797878781,6.893656354602635,2.5649493574615367
xmtp/xmtp-react-native,-5,17,0,2,0,0,TypeScript,59,26,2146,985,4.0943445622221,3.295836866004329,7.671826797878781,6.893656354602635,2.8903717578961645
xmtp/xmtp-react-native,-4,31,0,3,0,0,TypeScript,59,26,2146,985,4.0943445622221,3.295836866004329,7.671826797878781,6.893656354602635,3.4657359027997265
xmtp/xmtp-react-native,-3,8,0,4,0,0,TypeScript,59,26,2146,985,4.0943445622221,3.295836866004329,7.671826797878781,6.893656354602635,2.1972245773362196
xmtp/xmtp-react-native,-2,18,0,5,0,0,TypeScript,59,26,2146,985,4.0943445622221,3.295836866004329,7.671826797878781,6.893656354602635,2.9444389791664403
