repo_name,bin,new_prs,total_closed,review_comments_mean,close_latency_h,prohibited,language,stars,contributors,commits,repo_age_days,time,intervention,time_after,log_new_prs,log_total_closed,log_review_comments_mean,log_close_latency_h,log_stars,log_contributors,log_commits,log_repo_age_days,prs_closed_in_bin,log_prs_closed_in_bin
adobe/helix-website,2,14,13,1.6428571428571428,117.75032051282052,0,JavaScript,39,42,4570,1531,7,1,2,2.70805020110221,2.6390573296152584,0.9718605830289658,4.777023141966438,3.688879454113936,3.7612001156935615,8.427487278331744,7.334329350300536,7,2.0794415416798357
adobe/helix-website,3,13,8,0.8461538461538461,65.59329861111111,0,JavaScript,39,42,4570,1531,8,1,3,2.6390573296152584,2.19722457733622,0.6131044728864089,4.198603951028877,3.688879454113936,3.7612001156935615,8.427487278331744,7.334329350300536,11,2.4849066497880004
adobe/helix-website,4,8,6,0.875,20.61175925925926,0,JavaScript,39,42,4570,1531,9,1,4,2.19722457733622,1.9459101490553128,0.6286086594223741,3.073237576703568,3.688879454113936,3.7612001156935615,8.427487278331744,7.334329350300536,2,1.0986122886681096
memorysafety/ntpd-rs,-4,16,16,0.5625,268.58651041666667,0,Rust,317,10,1201,1398,1,0,0,2.833213344056216,2.833213344056216,0.4462871026284195,5.596889342239844,5.762051382780177,2.3978952727983707,7.091742115095153,7.243512974665482,13,2.639057329615259
memorysafety/ntpd-rs,-3,9,9,1.6666666666666667,367.9889197530864,0,Rust,317,10,1201,1398,2,0,0,2.302585092994046,2.302585092994046,0.9808292530117264,5.910766615820271,5.762051382780177,2.3978952727983707,7.091742115095153,7.243512974665482,24,3.2188758248682006
memorysafety/ntpd-rs,-2,22,22,1.0,73.6378409090909,0,Rust,317,10,1201,1398,3,0,0,3.1354942159291497,3.1354942159291497,0.6931471805599453,4.312647629393624,5.762051382780177,2.3978952727983707,7.091742115095153,7.243512974665482,21,3.091042453358316
memorysafety/ntpd-rs,-1,18,17,0.8333333333333334,71.00717320261437,0,Rust,317,10,1201,1398,4,0,0,2.9444389791664403,2.8903717578961645,0.6061358035703156,4.276765741867623,5.762051382780177,2.3978952727983707,7.091742115095153,7.243512974665482,16,2.833213344056216
memorysafety/ntpd-rs,1,25,25,0.88,43.712700000000005,0,Rust,317,10,1201,1398,6,1,1,3.258096538021482,3.258096538021482,0.6312717768418578,3.800257577597218,5.762051382780177,2.3978952727983707,7.091742115095153,7.243512974665482,31,3.4657359027997265
memorysafety/ntpd-rs,2,26,26,0.2692307692307692,191.19964743589745,0,Rust,317,10,1201,1398,7,1,2,3.295836866004329,3.295836866004329,0.2384110234449981,5.258534662173934,5.762051382780177,2.3978952727983707,7.091742115095153,7.243512974665482,26,3.295836866004329
memorysafety/ntpd-rs,3,20,20,0.3,69.04305555555555,0,Rust,317,10,1201,1398,8,1,3,3.044522437723423,3.044522437723423,0.262364264467491,4.249110132330656,5.762051382780177,2.3978952727983707,7.091742115095153,7.243512974665482,15,2.772588722239781
memorysafety/ntpd-rs,4,16,16,0.125,100.90125,0,Rust,317,10,1201,1398,9,1,4,2.833213344056216,2.833213344056216,0.1177830356563834,4.624004207081803,5.762051382780177,2.3978952727983707,7.091742115095153,7.243512974665482,36,3.6109179126442243
dstackai/dstack,-4,64,64,2.09375,114.85670572916666,0,Python,2064,60,3420,1457,1,0,0,4.174387269895637,4.174387269895637,1.1293839473348637,4.752354132061819,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,68,4.23410650459726
dstackai/dstack,-3,50,50,1.42,50.829077777777776,0,Python,2064,60,3420,1457,2,0,0,3.9318256327243257,3.9318256327243257,0.883767540168595,3.94795133883046,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,57,4.060443010546419
dstackai/dstack,-2,74,74,1.2837837837837838,24.080833333333327,0,Python,2064,60,3420,1457,3,0,0,4.31748811353631,4.31748811353631,0.8258336217189037,3.222103942219626,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,68,4.23410650459726
dstackai/dstack,-1,43,43,0.6511627906976745,41.2546834625323,0,Python,2064,60,3420,1457,4,0,0,3.784189633918261,3.784189633918261,0.5014797613477531,3.743715198843841,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,52,3.970291913552122
dstackai/dstack,1,53,53,2.1320754716981134,37.89247379454926,0,Python,2064,60,3420,1457,6,1,1,3.9889840465642745,3.9889840465642745,1.1416958748044217,3.6608007561870313,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,76,4.343805421853684
dstackai/dstack,2,74,74,1.635135135135135,54.0237012012012,0,Python,2064,60,3420,1457,7,1,2,4.31748811353631,4.31748811353631,0.9689344653595772,4.007764023339335,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,47,3.8712010109078907
dstackai/dstack,3,63,63,0.9047619047619048,27.35604938271605,0,Python,2064,60,3420,1457,8,1,3,4.158883083359672,4.158883083359672,0.6443570163905132,3.344840389517424,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,81,4.406719247264253
dstackai/dstack,4,78,78,1.0897435897435896,40.40029914529914,0,Python,2064,60,3420,1457,9,1,4,4.3694478524670215,4.3694478524670215,0.7370413741171704,3.7232881065370265,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,74,4.31748811353631
block/elasticgraph,-4,180,180,1.7777777777777777,23.857189814814813,0,Ruby,71,25,1311,438,1,0,0,5.198497031265826,5.198497031265826,1.0216512475319812,3.213147039259177,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,167,5.123963979403259
block/elasticgraph,-3,85,85,1.035294117647059,40.1821339869281,0,Ruby,71,25,1311,438,2,0,0,4.454347296253507,4.454347296253507,0.7106403380074624,3.718004521212013,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,79,4.382026634673881
block/elasticgraph,-2,50,50,0.98,23.1595,0,Ruby,71,25,1311,438,3,0,0,3.9318256327243257,3.9318256327243257,0.6830968447064438,3.184677677488224,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,33,3.5263605246161616
block/elasticgraph,-1,59,59,1.0169491525423728,235.1695433145009,0,Ruby,71,25,1311,438,4,0,0,4.0943445622221,4.0943445622221,0.7015860492058099,5.464549950972074,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,96,4.574710978503383
block/elasticgraph,1,87,87,1.103448275862069,53.51310664112388,0,Ruby,71,25,1311,438,6,1,1,4.477336814478207,4.477336814478207,0.7435780341868372,3.9984411615843567,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,44,3.8066624897703196
block/elasticgraph,2,26,26,1.1923076923076923,234.11747863247865,0,Ruby,71,25,1311,438,7,1,2,3.295836866004329,3.295836866004329,0.7849547298130682,5.460085298305623,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,22,3.1354942159291497
block/elasticgraph,3,34,34,2.411764705882353,172.80896241830067,0,Ruby,71,25,1311,438,8,1,3,3.555348061489413,3.555348061489413,1.2272296664902032,5.157956778925792,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,43,3.784189633918261
block/elasticgraph,4,34,34,3.3823529411764706,126.68307189542485,0,Ruby,71,25,1311,438,9,1,4,3.555348061489413,3.555348061489413,1.477585781329298,4.849551192743412,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,21,3.091042453358316
streamyfin/streamyfin,-4,53,52,1.5849056603773586,860.6477724358975,0,TypeScript,4609,67,2033,518,1,0,0,3.9889840465642745,3.970291913552122,0.9496890122760032,6.758846570493463,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,29,3.4011973816621555
streamyfin/streamyfin,-3,42,41,2.857142857142857,376.7673848238482,0,TypeScript,4609,67,2033,518,2,0,0,3.7612001156935615,3.737669618283368,1.349926716949016,5.934278622129204,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,84,4.442651256490317
streamyfin/streamyfin,-2,84,80,2.619047619047619,177.015375,0,TypeScript,4609,67,2033,518,3,0,0,4.442651256490317,4.394449154672439,1.286210902562908,5.181869922966353,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,61,4.127134385045092
streamyfin/streamyfin,-1,44,43,2.590909090909091,248.7004780361757,0,TypeScript,4609,67,2033,518,4,0,0,3.80666248977032,3.784189633918261,1.2784053991087057,5.520262111725928,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,39,3.6888794541139363
streamyfin/streamyfin,1,58,52,1.6724137931034482,352.0660576923077,0,TypeScript,4609,67,2033,518,6,1,1,4.07753744390572,3.970291913552122,0.9829821063728272,5.866655171699064,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,7,2.0794415416798357
streamyfin/streamyfin,2,21,16,3.333333333333333,434.9928125,0,TypeScript,4609,67,2033,518,7,1,2,3.091042453358316,2.833213344056216,1.4663370687934272,6.07762575812141,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,82,4.418840607796598
streamyfin/streamyfin,3,90,66,1.5888888888888888,114.47747053872055,0,TypeScript,4609,67,2033,518,8,1,3,4.51085950651685,4.204692619390966,0.9512287832354354,4.749075450664302,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,17,2.8903717578961645
streamyfin/streamyfin,4,19,1,1.6842105263157894,36.70583333333333,0,TypeScript,4609,67,2033,518,9,1,4,2.995732273553991,0.6931471805599453,0.9873866535578852,3.629814812811607,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,4,1.6094379124341003
longbridge/gpui-component,-4,59,59,0.1186440677966101,25.84556026365349,0,Rust,10696,76,1723,566,1,0,0,4.0943445622221,4.0943445622221,0.112117298120706,3.2901004539735133,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,68,4.23410650459726
longbridge/gpui-component,-3,91,91,0.0329670329670329,31.21235042735043,0,Rust,10696,76,1723,566,2,0,0,4.5217885770490405,4.5217885770490405,0.0324352757531539,3.47234993265689,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,95,4.564348191467836
longbridge/gpui-component,-2,78,78,0.1538461538461538,26.26022792022792,0,Rust,10696,76,1723,566,3,0,0,4.3694478524670215,4.3694478524670215,0.1431008436406732,3.3054287872102464,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,65,4.189654742026425
longbridge/gpui-component,-1,65,65,0.0153846153846153,14.067923076923076,0,Rust,10696,76,1723,566,4,0,0,4.189654742026425,4.189654742026425,0.0152674721307883,2.712568184754584,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,70,4.2626798770413155
longbridge/gpui-component,1,105,105,0.2952380952380952,13.423783068783068,0,Rust,10696,76,1723,566,6,1,1,4.663439094112067,4.663439094112067,0.2586945355785287,2.668878446186081,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,137,4.927253685157205
longbridge/gpui-component,2,162,162,0.3024691358024691,33.55491255144033,0,Rust,10696,76,1723,566,7,1,2,5.093750200806762,5.093750200806762,0.2642617982436824,3.542549726833755,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,140,4.948759890378168
longbridge/gpui-component,3,120,120,0.5416666666666666,44.41691435185184,0,Rust,10696,76,1723,566,8,1,3,4.795790545596741,4.795790545596741,0.4328640822962787,3.815884598479129,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,92,4.532599493153256
longbridge/gpui-component,4,79,79,0.1772151898734177,37.67994374120957,0,Rust,10696,76,1723,566,9,1,4,4.382026634673881,4.382026634673881,0.1631516406862345,3.655321216116858,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,70,4.2626798770413155
sap/open-ux-tools,-4,69,67,6.2898550724637685,318.6254353233831,0,TypeScript,131,83,4460,1678,1,0,0,4.248495242049359,4.219507705176107,1.98648366550248,5.767149795592068,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,59,4.0943445622221
sap/open-ux-tools,-3,70,67,4.871428571428571,466.6336857379768,0,TypeScript,131,83,4460,1678,2,0,0,4.262679877041316,4.219507705176107,1.7700979724468755,6.1476852666481285,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,82,4.418840607796598
sap/open-ux-tools,-2,79,77,5.658227848101266,423.3858513708514,0,TypeScript,131,83,4460,1678,3,0,0,4.382026634673881,4.356708826689592,1.8958533602706884,6.05064306822664,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,62,4.143134726391533
sap/open-ux-tools,-1,59,58,5.322033898305085,205.14483716475092,0,TypeScript,131,83,4460,1678,4,0,0,4.0943445622221,4.07753744390572,1.844040975738096,5.328579014768241,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,77,4.356708826689592
sap/open-ux-tools,1,66,65,4.924242424242424,177.47764102564105,0,TypeScript,131,83,4460,1678,6,1,1,4.204692619390966,4.189654742026425,1.7790528179589402,5.184463333013405,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,63,4.1588830833596715
sap/open-ux-tools,2,80,79,6.575,229.17026019690584,0,TypeScript,131,83,4460,1678,7,1,2,4.394449154672439,4.382026634673881,2.024853351395433,5.438819296790305,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,94,4.553876891600541
sap/open-ux-tools,3,84,84,4.892857142857143,156.1540244708995,0,TypeScript,131,83,4460,1678,8,1,3,4.442651256490317,4.442651256490317,1.7737409637253767,5.057226372020979,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,51,3.9512437185814275
sap/open-ux-tools,4,61,59,3.295081967213114,152.31791902071564,0,TypeScript,131,83,4460,1678,9,1,4,4.127134385045092,4.0943445622221,1.4574706395877857,5.032513667635973,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,104,4.653960350157523
zed-industries/zed,-4,1054,1054,0.0,83.75860794855578,0,Rust,75406,484,35172,1775,1,0,0,6.961296045910167,6.961296045910167,0.0,4.439807309817329,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,968,6.876264611890766
zed-industries/zed,-3,986,986,0.0,102.7219097926527,0,Rust,75406,484,35172,1775,2,0,0,6.894670039433482,6.894670039433482,0.0,4.641713373465204,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,930,6.836259277277067
zed-industries/zed,-2,826,826,0.0,128.81136064030133,0,Rust,75406,484,35172,1775,3,0,0,6.717804695023691,6.717804695023691,0.0,4.866082324633355,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,1056,6.963189985870238
zed-industries/zed,-1,893,893,0.0,105.93126073161628,0,Rust,75406,484,35172,1775,4,0,0,6.795705775173514,6.795705775173514,0.0,4.67218620495078,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,1130,7.030857476116121
zed-industries/zed,1,942,940,0.0,145.37805555555553,0,Rust,75406,484,35172,1775,6,1,1,6.849066282633458,6.846943139585379,0.0,4.986192696545816,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,1213,7.101675971619444
zed-industries/zed,2,1124,1122,0.0,142.12909586056642,0,Rust,75406,484,35172,1775,7,1,2,7.025538314638521,7.023758954738443,0.0,4.963746991265438,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,1309,7.177782416195197
zed-industries/zed,3,1067,1057,0.0,158.21844502260063,0,Rust,75406,484,35172,1775,8,1,3,6.97354301952014,6.964135612418245,0.0,5.070277127393679,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,1318,7.1846291527173145
zed-industries/zed,4,958,941,0.0,231.4450572676821,0,Rust,75406,484,35172,1775,9,1,4,6.865891074883439,6.848005274576363,0.0,5.448653884273962,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,396,5.983936280687191
run-llama/llama_index,-4,125,125,1.824,317.41638666666665,0,Python,47699,475,7637,1155,1,0,0,4.836281906951478,4.836281906951478,1.0381543196309957,5.7633599183075575,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,130,4.875197323201151
run-llama/llama_index,-3,144,144,1.3194444444444444,336.9205652006173,0,Python,47699,475,7637,1155,2,0,0,4.976733742420574,4.976733742420574,0.8413276934006999,5.822810853663498,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,189,5.247024072160486
run-llama/llama_index,-2,182,182,1.4065934065934067,261.2907081807081,0,Python,47699,475,7637,1155,3,0,0,5.209486152841421,5.209486152841421,0.8782122232996509,5.569453461848527,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,162,5.093750200806762
run-llama/llama_index,-1,144,144,1.2916666666666667,129.99188850308644,0,Python,47699,475,7637,1155,4,0,0,4.976733742420574,4.976733742420574,0.8292793548845254,4.875135401460272,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,122,4.812184355372417
run-llama/llama_index,1,205,205,1.3317073170731708,48.90624932249322,0,Python,47699,475,7637,1155,6,1,1,5.327876168789581,5.327876168789581,0.846600753353048,3.910146231839696,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,195,5.278114659230518
run-llama/llama_index,2,172,172,1.1453488372093024,79.23386789405686,0,Python,47699,475,7637,1155,7,1,2,5.153291594497779,5.153291594497779,0.7633021672270741,4.384945718675251,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,155,5.049856007249537
run-llama/llama_index,3,142,142,1.232394366197183,100.13760367762129,0,Python,47699,475,7637,1155,8,1,3,4.962844630259907,4.962844630259907,0.8030747162760199,4.616482002248956,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,128,4.859812404361672
run-llama/llama_index,4,134,134,1.007462686567164,74.87232172470979,0,Python,47699,475,7637,1155,9,1,4,4.90527477843843,4.90527477843843,0.6968715796509278,4.329051950235532,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,144,4.976733742420574
memorysafety/sudo-rs,-4,20,20,2.25,267.3239583333333,0,Rust,2857,30,1819,1115,1,0,0,3.044522437723423,3.044522437723423,1.1786549963416462,5.592195050251912,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,32,3.4965075614664802
memorysafety/sudo-rs,-3,29,29,1.6896551724137931,518.0565421455939,0,Rust,2857,30,1819,1115,2,0,0,3.4011973816621555,3.4011973816621555,0.9894129967031178,6.25201282163572,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,19,2.995732273553991
memorysafety/sudo-rs,-2,22,22,1.7272727272727273,89.85318181818182,0,Rust,2857,30,1819,1115,3,0,0,3.1354942159291497,3.1354942159291497,1.003302108863785,4.509244816993695,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,21,3.091042453358316
memorysafety/sudo-rs,-1,39,39,3.0,187.88928774928775,0,Rust,2857,30,1819,1115,4,0,0,3.688879454113936,3.688879454113936,1.3862943611198906,5.241161064319735,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,34,3.5553480614894135
memorysafety/sudo-rs,1,17,17,1.588235294117647,76.0229248366013,0,Rust,2857,30,1819,1115,6,1,1,2.8903717578961645,2.8903717578961645,0.950976289862045,4.344103102693012,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,22,3.1354942159291497
memorysafety/sudo-rs,2,14,14,1.3571428571428572,307.08740079365083,0,Rust,2857,30,1819,1115,7,1,2,2.70805020110221,2.70805020110221,0.8574502318512216,5.730383511529375,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,13,2.639057329615259
memorysafety/sudo-rs,3,28,28,1.8214285714285716,141.87738095238095,0,Rust,2857,30,1819,1115,8,1,3,3.367295829986474,3.367295829986474,1.0372433422918177,4.961986786559716,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,30,3.4339872044851463
memorysafety/sudo-rs,4,33,32,2.757575757575758,118.39350694444444,0,Rust,2857,30,1819,1115,9,1,4,3.5263605246161616,3.49650756146648,1.3237740041385566,4.782424818780022,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,27,3.332204510175204
SAP/app-studio-toolkit,-4,5,4,2.0,83.30131944444443,0,TypeScript,20,26,410,1816,1,0,0,1.791759469228055,1.6094379124341005,1.0986122886681098,4.434397516658091,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,4,1.6094379124341003
SAP/app-studio-toolkit,-3,2,2,2.0,1631.8741666666665,0,TypeScript,20,26,410,1816,2,0,0,1.0986122886681098,1.0986122886681098,1.0986122886681098,7.3980970334593055,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,12,2.5649493574615367
SAP/app-studio-toolkit,-2,10,10,0.5,7.701527777777779,0,TypeScript,20,26,410,1816,3,0,0,2.3978952727983707,2.3978952727983707,0.4054651081081644,2.163498616884621,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,1,0.6931471805599453
SAP/app-studio-toolkit,-1,4,4,0.75,34.90416666666667,0,TypeScript,20,26,410,1816,4,0,0,1.6094379124341005,1.6094379124341005,0.5596157879354227,3.580853351897776,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,8,2.1972245773362196
SAP/app-studio-toolkit,1,1,1,1.0,0.1905555555555555,0,TypeScript,20,26,410,1816,6,1,1,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.1744200515893209,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,7,2.0794415416798357
SAP/app-studio-toolkit,2,6,6,0.8333333333333334,16.07759259259259,0,TypeScript,20,26,410,1816,7,1,2,1.9459101490553128,1.9459101490553128,0.6061358035703156,2.837767229514752,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,1,0.6931471805599453
SAP/app-studio-toolkit,3,1,1,1.0,0.3630555555555556,0,TypeScript,20,26,410,1816,8,1,3,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.3097289116457019,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,21,3.091042453358316
SAP/app-studio-toolkit,4,23,23,0.1739130434782608,44.62753623188406,0,TypeScript,20,26,410,1816,9,1,4,3.1780538303479458,3.1780538303479458,0.1603426500751792,3.820511399001698,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,6,1.9459101490553132
crowddotdev/crowd.dev,-4,103,103,1.5048543689320388,137.23810409924485,0,TypeScript,3346,52,4255,1282,1,0,0,4.6443908991413725,4.6443908991413725,0.9182305966919816,4.928977590401839,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,75,4.330733340286331
crowddotdev/crowd.dev,-3,76,76,1.5789473684210529,173.56050438596495,0,TypeScript,3346,52,4255,1282,2,0,0,4.343805421853684,4.343805421853684,0.9473813189441862,5.162271411551054,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,67,4.219507705176107
crowddotdev/crowd.dev,-2,59,59,2.0,226.17131826742,0,TypeScript,3346,52,4255,1282,3,0,0,4.0943445622221,4.0943445622221,1.0986122886681098,5.425704438857895,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,64,4.174387269895637
crowddotdev/crowd.dev,-1,77,77,1.896103896103896,132.89689754689755,0,TypeScript,3346,52,4255,1282,4,0,0,4.356708826689592,4.356708826689592,1.063366349606435,4.897070082502617,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,93,4.543294782270004
crowddotdev/crowd.dev,1,82,82,1.670731707317073,114.06317411924115,0,TypeScript,3346,52,4255,1282,6,1,1,4.418840607796598,4.418840607796598,0.9823524825522476,4.745481317698491,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,87,4.477336814478207
crowddotdev/crowd.dev,2,84,82,2.071428571428572,134.80096544715448,0,TypeScript,3346,52,4255,1282,7,1,2,4.442651256490317,4.418840607796598,1.122142786078304,4.911190324430359,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,51,3.9512437185814275
crowddotdev/crowd.dev,3,47,47,2.148936170212766,179.82952718676128,0,TypeScript,3346,52,4255,1282,8,1,3,3.871201010907891,3.871201010907891,1.1470646720540565,5.197554748709852,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,89,4.499809670330265
crowddotdev/crowd.dev,4,93,92,3.021505376344086,140.35687801932366,0,TypeScript,3346,52,4255,1282,9,1,4,4.543294782270004,4.532599493153256,1.391656304261276,4.95128774244868,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,68,4.23410650459726
lumen-oss/lux,-4,50,50,1.36,62.61397222222223,1,Rust,928,15,1269,720,1,0,0,3.9318256327243257,3.9318256327243257,0.8586616190375188,4.152833135246627,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,43,3.784189633918261
lumen-oss/lux,-3,45,45,0.4444444444444444,64.38247530864199,1,Rust,928,15,1269,720,2,0,0,3.828641396489095,3.828641396489095,0.3677247801253173,4.180254260913458,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,88,4.48863636973214
lumen-oss/lux,-2,101,101,0.5841584158415841,49.907376237623765,1,Rust,928,15,1269,720,3,0,0,4.624972813284271,4.624972813284271,0.4600532983925675,3.930007829316929,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,72,4.290459441148391
lumen-oss/lux,-1,72,72,0.5277777777777778,150.11912808641975,1,Rust,928,15,1269,720,4,0,0,4.290459441148391,4.290459441148391,0.4238142467763608,5.018068453499662,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,65,4.189654742026425
lumen-oss/lux,1,63,63,0.1111111111111111,56.49148148148149,1,Rust,928,15,1269,720,6,1,1,4.158883083359672,4.158883083359672,0.1053605156578263,4.051636788680136,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,60,4.110873864173311
lumen-oss/lux,2,72,70,0.1666666666666666,21.30901190476191,1,Rust,928,15,1269,720,7,1,2,4.290459441148391,4.262679877041316,0.1541506798272583,3.1049907181208294,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,68,4.23410650459726
lumen-oss/lux,3,45,45,0.0888888888888888,37.38222222222222,1,Rust,928,15,1269,720,8,1,3,3.828641396489095,3.828641396489095,0.0851578083403067,3.6475943894302776,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,45,3.828641396489095
lumen-oss/lux,4,38,38,0.0,19.83508040935672,1,Rust,928,15,1269,720,9,1,4,3.6635616461296463,3.6635616461296463,0.0,3.036638124207345,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,51,3.9512437185814275
0xPlaygrounds/rig,-4,24,24,1.375,131.37104166666668,0,Rust,6560,172,958,574,1,0,0,3.218875824868201,3.218875824868201,0.8649974374866045,4.885608901050814,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,48,3.8918202981106265
0xPlaygrounds/rig,-3,43,42,1.0,77.18296957671959,0,Rust,6560,172,958,574,2,0,0,3.784189633918261,3.7612001156935615,0.6931471805599453,4.359051843484827,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,46,3.8501476017100584
0xPlaygrounds/rig,-2,55,54,0.6727272727272727,56.655576131687226,0,Rust,6560,172,958,574,3,0,0,4.02535169073515,4.007333185232471,0.5144553918165694,4.054486965917706,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,49,3.912023005428146
0xPlaygrounds/rig,-1,49,48,0.2857142857142857,162.3759664351852,0,Rust,6560,172,958,574,4,0,0,3.912023005428146,3.8918202981106265,0.251314428280906,5.096054087367962,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,56,4.04305126783455
0xPlaygrounds/rig,1,61,59,0.7377049180327869,66.80873352165726,0,Rust,6560,172,958,574,6,1,1,4.127134385045092,4.0943445622221,0.552565229938756,4.216690999654461,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,33,3.5263605246161616
0xPlaygrounds/rig,2,61,61,0.7868852459016393,97.04266848816027,0,Rust,6560,172,958,574,7,1,2,4.127134385045092,4.127134385045092,0.5804740180558324,4.585402776650987,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,64,4.174387269895637
