repo_name,bin,new_prs,total_closed,review_comments_mean,close_latency_h,prohibited,language,stars,contributors,commits,repo_age_days,aip_latency_days,time,intervention,time_after,log_new_prs,log_total_closed,log_review_comments_mean,log_close_latency_h,log_stars,log_contributors,log_commits,log_repo_age_days,log_aip_latency_days,prs_closed_in_bin,log_prs_closed_in_bin
lumen-oss/lux,2,72,70,0.1666666666666666,21.30901190476191,1,Rust,928,15,1269,720,515,9,1,2,4.290459441148391,4.262679877041316,0.1541506798272583,3.1049907181208294,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,6.246106765481563,68,4.23410650459726
lumen-oss/lux,3,45,45,0.0888888888888888,37.38222222222222,1,Rust,928,15,1269,720,515,10,1,3,3.828641396489095,3.828641396489095,0.0851578083403067,3.6475943894302776,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,6.246106765481563,45,3.828641396489095
lumen-oss/lux,4,38,38,0.0,19.83508040935672,1,Rust,928,15,1269,720,515,11,1,4,3.6635616461296463,3.6635616461296463,0.0,3.036638124207345,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,6.246106765481563,51,3.9512437185814275
lumen-oss/lux,5,42,42,0.0952380952380952,149.21583994708996,1,Rust,928,15,1269,720,515,12,1,5,3.7612001156935615,3.7612001156935615,0.0909717782057267,5.0120731928048405,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,6.246106765481563,35,3.58351893845611
lumen-oss/lux,6,35,34,0.0285714285714285,47.15743464052287,1,Rust,928,15,1269,720,515,13,1,6,3.58351893845611,3.555348061489413,0.0281708769666962,3.874475532150802,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,6.246106765481563,25,3.258096538021482
0xPlaygrounds/rig,-6,24,24,3.1666666666666665,664.0234027777777,0,Rust,6560,172,958,574,481,1,0,0,3.218875824868201,3.218875824868201,1.4271163556401456,6.499822232183659,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,6.1779441140506,32,3.4965075614664802
0xPlaygrounds/rig,-5,29,29,0.8620689655172413,449.62915708812267,0,Rust,6560,172,958,574,481,2,0,0,3.4011973816621555,3.4011973816621555,0.6216882165778004,6.110644733157544,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,6.1779441140506,17,2.8903717578961645
0xPlaygrounds/rig,-4,24,24,1.375,131.37104166666668,0,Rust,6560,172,958,574,481,3,0,0,3.218875824868201,3.218875824868201,0.8649974374866045,4.885608901050814,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,6.1779441140506,48,3.8918202981106265
0xPlaygrounds/rig,-3,43,42,1.0,77.18296957671959,0,Rust,6560,172,958,574,481,4,0,0,3.784189633918261,3.7612001156935615,0.6931471805599453,4.359051843484827,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,6.1779441140506,46,3.8501476017100584
0xPlaygrounds/rig,-2,55,54,0.6727272727272727,56.655576131687226,0,Rust,6560,172,958,574,481,5,0,0,4.02535169073515,4.007333185232471,0.5144553918165694,4.054486965917706,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,6.1779441140506,49,3.912023005428146
0xPlaygrounds/rig,-1,49,48,0.2857142857142857,162.3759664351852,0,Rust,6560,172,958,574,481,6,0,0,3.912023005428146,3.8918202981106265,0.251314428280906,5.096054087367962,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,6.1779441140506,56,4.04305126783455
0xPlaygrounds/rig,1,61,59,0.7377049180327869,66.80873352165726,0,Rust,6560,172,958,574,481,8,1,1,4.127134385045092,4.0943445622221,0.552565229938756,4.216690999654461,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,6.1779441140506,33,3.5263605246161616
0xPlaygrounds/rig,2,61,61,0.7868852459016393,97.04266848816027,0,Rust,6560,172,958,574,481,9,1,2,4.127134385045092,4.127134385045092,0.5804740180558324,4.585402776650987,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,6.1779441140506,64,4.174387269895637
0xPlaygrounds/rig,3,44,39,1.4772727272727273,311.7224928774928,0,Rust,6560,172,958,574,481,10,1,3,3.80666248977032,3.688879454113936,0.9071582483108828,5.745316193048899,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,6.1779441140506,46,3.8501476017100584
0xPlaygrounds/rig,4,77,76,0.3636363636363636,98.32232456140348,0,Rust,6560,172,958,574,481,11,1,4,4.356708826689592,4.343805421853684,0.3101549283038396,4.598370365132525,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,6.1779441140506,84,4.442651256490317
0xPlaygrounds/rig,5,82,79,0.6097560975609756,161.8186744022504,0,Rust,6560,172,958,574,481,12,1,5,4.418840607796598,4.382026634673881,0.4760826753221178,5.0926371546205536,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,6.1779441140506,57,4.060443010546419
0xPlaygrounds/rig,6,56,50,0.5178571428571429,109.72669444444443,0,Rust,6560,172,958,574,481,13,1,6,4.04305126783455,3.9318256327243257,0.4172995657551672,4.707064952870715,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,6.1779441140506,68,4.23410650459726
agno-agi/agno,-6,3,3,1.3333333333333333,9.348703703703704,0,Python,38720,391,5283,1337,647,1,0,0,1.3862943611198906,1.3862943611198906,0.8472978603872034,2.336861265848474,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,6.473890696352274,4,1.6094379124341003
agno-agi/agno,-5,1,1,0.0,0.2608333333333333,0,Python,38720,391,5283,1337,647,2,0,0,0.6931471805599453,0.6931471805599453,0.0,0.2317728780122641,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,6.473890696352274,1,0.6931471805599453
agno-agi/agno,-4,2,2,0.5,416.44277777777774,0,Python,38720,391,5283,1337,647,3,0,0,1.0986122886681098,1.0986122886681098,0.4054651081081644,6.034147475682534,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,6.473890696352274,5,1.791759469228055
agno-agi/agno,-3,5,5,0.0,7.218444444444445,0,Python,38720,391,5283,1337,647,4,0,0,1.791759469228055,1.791759469228055,0.0,2.106380950824651,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,6.473890696352274,2,1.0986122886681096
agno-agi/agno,-2,1,1,0.0,1749.8769444444445,0,Python,38720,391,5283,1337,647,5,0,0,0.6931471805599453,0.6931471805599453,0.0,7.467872052514427,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,6.473890696352274,2,1.0986122886681096
agno-agi/agno,-1,4,4,0.25,742.29,0,Python,38720,391,5283,1337,647,6,0,0,1.6094379124341005,1.6094379124341005,0.2231435513142097,6.611086278122653,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,6.473890696352274,15,2.772588722239781
agno-agi/agno,1,20,20,0.85,393.3857777777777,0,Python,38720,391,5283,1337,647,8,1,1,3.044522437723423,3.044522437723423,0.6151856390902335,5.9773295616771165,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,6.473890696352274,20,3.044522437723423
agno-agi/agno,2,20,20,0.4,69.26744444444445,0,Python,38720,391,5283,1337,647,9,1,2,3.044522437723423,3.044522437723423,0.3364722366212129,4.252308596881544,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,6.473890696352274,31,3.4657359027997265
agno-agi/agno,3,58,58,0.8275862068965517,766.1671264367816,0,Python,38720,391,5283,1337,647,10,1,3,4.07753744390572,4.07753744390572,0.6029960835656477,6.642704673898303,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,6.473890696352274,31,3.4657359027997265
agno-agi/agno,4,14,14,0.8571428571428571,620.1507936507936,0,Python,38720,391,5283,1337,647,11,1,4,2.70805020110221,2.70805020110221,0.6190392084062235,6.431573876370845,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,6.473890696352274,19,2.995732273553991
agno-agi/agno,5,25,25,1.08,314.5277222222222,0,Python,38720,391,5283,1337,647,12,1,5,3.258096538021482,3.258096538021482,0.7323678937132266,5.754246545703459,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,6.473890696352274,21,3.091042453358316
agno-agi/agno,6,19,19,1.2105263157894737,935.741403508772,0,Python,38720,391,5283,1337,647,13,1,6,2.995732273553991,2.995732273553991,0.7932306391169277,6.842407260699499,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,6.473890696352274,10,2.3978952727983707
seanjameshan/starknet.js,-6,17,17,2.8823529411764706,869.2105555555557,0,TypeScript,103,9,250,1535,988,1,0,0,2.8903717578961645,2.8903717578961645,1.3564413979702097,6.768735200246976,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,6.8966943316227125,28,3.367295829986474
seanjameshan/starknet.js,-5,23,23,2.130434782608696,234.92535024154589,0,TypeScript,103,9,250,1535,988,2,0,0,3.1780538303479458,3.1780538303479458,1.1411719030869056,5.463515442452425,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,6.8966943316227125,27,3.332204510175204
seanjameshan/starknet.js,-4,37,35,2.2432432432432434,387.4698650793651,0,TypeScript,103,9,250,1535,988,3,0,0,3.6375861597263857,3.58351893845611,1.1765738301378217,5.962215599435917,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,6.8966943316227125,40,3.713572066704308
seanjameshan/starknet.js,-3,32,32,2.6875,372.920546875,0,TypeScript,103,9,250,1535,988,4,0,0,3.49650756146648,3.49650756146648,1.304948721665938,5.924043333334943,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,6.8966943316227125,31,3.4657359027997265
seanjameshan/starknet.js,-2,39,39,4.410256410256411,438.9777564102564,0,TypeScript,103,9,250,1535,988,5,0,0,3.688879454113936,3.688879454113936,1.68829648734642,6.086724172021376,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,6.8966943316227125,23,3.1780538303479458
seanjameshan/starknet.js,-1,21,21,3.523809523809524,609.6240343915345,0,TypeScript,103,9,250,1535,988,6,0,0,3.091042453358316,3.091042453358316,1.5093544538771178,6.414481441451329,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,6.8966943316227125,25,3.258096538021482
seanjameshan/starknet.js,1,15,14,3.533333333333333,169.46734126984128,0,TypeScript,103,9,250,1535,988,8,1,1,2.772588722239781,2.70805020110221,1.511457504073897,5.13854373157169,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,6.8966943316227125,12,2.5649493574615367
seanjameshan/starknet.js,2,18,18,3.8333333333333335,355.1416203703704,0,TypeScript,103,9,250,1535,988,9,1,2,2.9444389791664403,2.9444389791664403,1.5755363607584192,5.875328461775729,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,6.8966943316227125,14,2.70805020110221
seanjameshan/starknet.js,3,9,9,2.4444444444444446,273.15077160493826,0,TypeScript,103,9,250,1535,988,10,1,3,2.302585092994046,2.302585092994046,1.236762627148927,5.613678216381709,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,6.8966943316227125,7,2.0794415416798357
seanjameshan/starknet.js,4,10,9,2.0,765.1783024691358,0,TypeScript,103,9,250,1535,988,11,1,4,2.3978952727983707,2.302585092994046,1.0986122886681098,6.641414913501096,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,6.8966943316227125,22,3.1354942159291497
seanjameshan/starknet.js,5,15,15,0.3333333333333333,122.79174074074076,0,TypeScript,103,9,250,1535,988,12,1,5,2.772588722239781,2.772588722239781,0.2876820724517808,4.8186006434913855,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,6.8966943316227125,5,1.791759469228055
seanjameshan/starknet.js,6,9,9,0.2222222222222222,624.8686728395062,0,TypeScript,103,9,250,1535,988,13,1,6,2.302585092994046,2.302585092994046,0.2006706954621512,6.439140561295245,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,6.8966943316227125,8,2.1972245773362196
kubestellar/ui,-6,91,91,0.3736263736263736,10.676639194139195,0,TypeScript,175,91,1387,377,221,1,0,0,4.5217885770490405,4.5217885770490405,0.3174542307854511,2.4575901957671102,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,5.402677381872279,138,4.9344739331306915
kubestellar/ui,-5,120,120,0.3166666666666666,14.930611111111112,0,TypeScript,175,91,1387,377,221,2,0,0,4.795790545596741,4.795790545596741,0.2751032902449208,2.7682424854655605,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,5.402677381872279,117,4.770684624465665
kubestellar/ui,-4,121,121,0.1983471074380165,5.224458218549128,0,TypeScript,175,91,1387,377,221,3,0,0,4.804021044733257,4.804021044733257,0.1809431968238333,1.828486405398367,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,5.402677381872279,102,4.634728988229636
kubestellar/ui,-3,141,141,0.6666666666666666,14.639369582348303,0,TypeScript,175,91,1387,377,221,4,0,0,4.955827057601261,4.955827057601261,0.5108256237659906,2.7497914262707783,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,5.402677381872279,172,5.153291594497779
kubestellar/ui,-2,144,144,0.8888888888888888,96.08682484567902,0,TypeScript,175,91,1387,377,221,5,0,0,4.976733742420574,4.976733742420574,0.6359887667199967,4.5756056796407725,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,5.402677381872279,145,4.983606621708336
kubestellar/ui,-1,277,277,0.7184115523465704,48.41855094263939,0,TypeScript,175,91,1387,377,221,6,0,0,5.627621113690637,5.627621113690637,0.5414003480440815,3.900325878856597,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,5.402677381872279,280,5.638354669333745
kubestellar/ui,1,88,88,1.3522727272727273,101.85563762626262,0,TypeScript,175,91,1387,377,221,8,1,1,4.48863636973214,4.48863636973214,0.8553819787871627,4.633326428658593,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,5.402677381872279,47,3.8712010109078907
kubestellar/ui,2,72,72,2.0277777777777777,97.56648148148147,0,TypeScript,175,91,1387,377,221,9,1,2,4.290459441148391,4.290459441148391,1.1078289437730338,4.590731259407511,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,5.402677381872279,82,4.418840607796598
kubestellar/ui,3,48,48,1.7708333333333333,103.0327199074074,0,TypeScript,175,91,1387,377,221,10,1,3,3.8918202981106265,3.8918202981106265,1.0191481173138628,4.644705464154913,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,5.402677381872279,60,4.110873864173311
kubestellar/ui,4,54,54,2.7777777777777777,251.49491255144036,0,TypeScript,175,91,1387,377,221,11,1,4,4.007333185232471,4.007333185232471,1.329135947279942,5.531391100201307,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,5.402677381872279,20,3.044522437723423
kubestellar/ui,5,23,20,1.3043478260869563,94.711375,0,TypeScript,175,91,1387,377,221,12,1,5,3.1780538303479458,3.044522437723423,0.8347976976229722,4.56133715241953,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,5.402677381872279,70,4.2626798770413155
kubestellar/ui,6,71,57,0.8873239436619719,64.4802582846004,0,TypeScript,175,91,1387,377,221,13,1,6,4.276666119016055,4.060443010546419,0.635159922909596,4.181748696975919,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,5.402677381872279,10,2.3978952727983707
obi1kenobi/cargo-semver-checks,-6,52,52,1.7692307692307692,41.81494658119659,0,Rust,1601,72,1189,1267,949,1,0,0,3.970291913552122,3.970291913552122,1.0185695809945732,3.75688726081176,7.379008127628304,4.290459441148391,7.081708586105575,7.145196134997171,6.856461984594587,48,3.8918202981106265
obi1kenobi/cargo-semver-checks,-5,31,27,1.032258064516129,26.3737037037037,0,Rust,1601,72,1189,1267,949,2,0,0,3.4657359027997265,3.332204510175204,0.7091475219063864,3.3095828337261,7.379008127628304,4.290459441148391,7.081708586105575,7.145196134997171,6.856461984594587,31,3.4657359027997265
obi1kenobi/cargo-semver-checks,-4,20,20,1.15,38.294625,0,Rust,1601,72,1189,1267,949,3,0,0,3.044522437723423,3.044522437723423,0.7654678421395714,3.6710877410737215,7.379008127628304,4.290459441148391,7.081708586105575,7.145196134997171,6.856461984594587,8,2.1972245773362196
obi1kenobi/cargo-semver-checks,-3,14,14,0.0,21.337916666666672,0,Rust,1601,72,1189,1267,949,4,0,0,2.70805020110221,2.70805020110221,0.0,3.1062855335479136,7.379008127628304,4.290459441148391,7.081708586105575,7.145196134997171,6.856461984594587,45,3.828641396489095
obi1kenobi/cargo-semver-checks,-2,50,50,0.24,137.43725555555554,0,Rust,1601,72,1189,1267,949,5,0,0,3.9318256327243257,3.9318256327243257,0.2151113796169455,4.930417194499245,7.379008127628304,4.290459441148391,7.081708586105575,7.145196134997171,6.856461984594587,18,2.9444389791664403
obi1kenobi/cargo-semver-checks,-1,25,24,0.28,347.066863425926,0,Rust,1601,72,1189,1267,949,6,0,0,3.258096538021482,3.218875824868201,0.2468600779315258,5.85239459760006,7.379008127628304,4.290459441148391,7.081708586105575,7.145196134997171,6.856461984594587,35,3.58351893845611
obi1kenobi/cargo-semver-checks,1,54,52,1.3703703703703705,172.53416132478637,0,Rust,1601,72,1189,1267,949,8,1,1,4.007333185232471,3.970291913552122,0.8630462173553427,5.156374475249315,7.379008127628304,4.290459441148391,7.081708586105575,7.145196134997171,6.856461984594587,41,3.7376696182833684
obi1kenobi/cargo-semver-checks,2,12,11,0.0833333333333333,77.11388888888888,0,Rust,1601,72,1189,1267,949,9,1,2,2.5649493574615367,2.4849066497880004,0.0800427076735363,4.358167875719804,7.379008127628304,4.290459441148391,7.081708586105575,7.145196134997171,6.856461984594587,14,2.70805020110221
obi1kenobi/cargo-semver-checks,3,8,7,0.625,706.4680555555555,0,Rust,1601,72,1189,1267,949,10,1,3,2.19722457733622,2.079441541679836,0.4855078157817008,6.561692477339823,7.379008127628304,4.290459441148391,7.081708586105575,7.145196134997171,6.856461984594587,34,3.5553480614894135
obi1kenobi/cargo-semver-checks,4,66,62,0.8181818181818182,10.95094982078853,0,Rust,1601,72,1189,1267,949,11,1,4,4.204692619390966,4.143134726391533,0.5978370007556205,2.4808107581300947,7.379008127628304,4.290459441148391,7.081708586105575,7.145196134997171,6.856461984594587,43,3.784189633918261
obi1kenobi/cargo-semver-checks,5,18,18,0.7777777777777778,132.4894135802469,0,Rust,1601,72,1189,1267,949,12,1,5,2.9444389791664403,2.9444389791664403,0.5753641449035618,4.894022175671602,7.379008127628304,4.290459441148391,7.081708586105575,7.145196134997171,6.856461984594587,17,2.8903717578961645
obi1kenobi/cargo-semver-checks,6,15,15,0.2,31.467277777777777,0,Rust,1601,72,1189,1267,949,13,1,6,2.772588722239781,2.772588722239781,0.1823215567939546,3.480232744527396,7.379008127628304,4.290459441148391,7.081708586105575,7.145196134997171,6.856461984594587,40,3.713572066704308
mcmonkeyprojects/SwarmUI,-6,7,7,0.8571428571428571,12.795674603174602,0,C#,3857,72,4545,558,458,1,0,0,2.079441541679836,2.079441541679836,0.6190392084062235,2.624355108479718,8.257904193465674,4.290459441148391,8.422003004412488,6.326149473155099,6.129050210060545,9,2.302585092994046
mcmonkeyprojects/SwarmUI,-5,12,12,0.9166666666666666,6.156712962962962,0,C#,3857,72,4545,558,458,2,0,0,2.5649493574615367,2.5649493574615367,0.6505875661411493,1.968050792176453,8.257904193465674,4.290459441148391,8.422003004412488,6.326149473155099,6.129050210060545,14,2.70805020110221
mcmonkeyprojects/SwarmUI,-4,10,10,1.3,181.05025,0,C#,3857,72,4545,558,458,3,0,0,2.3978952727983707,2.3978952727983707,0.8329091229351039,5.204282747869607,8.257904193465674,4.290459441148391,8.422003004412488,6.326149473155099,6.129050210060545,6,1.9459101490553132
mcmonkeyprojects/SwarmUI,-3,15,15,2.333333333333333,90.8693148148148,0,C#,3857,72,4545,558,458,4,0,0,2.772588722239781,2.772588722239781,1.203972804325936,4.52036707605174,8.257904193465674,4.290459441148391,8.422003004412488,6.326149473155099,6.129050210060545,13,2.639057329615259
mcmonkeyprojects/SwarmUI,-2,14,14,1.0,63.54670634920636,0,C#,3857,72,4545,558,458,5,0,0,2.70805020110221,2.70805020110221,0.6931471805599453,4.16738909119156,8.257904193465674,4.290459441148391,8.422003004412488,6.326149473155099,6.129050210060545,17,2.8903717578961645
mcmonkeyprojects/SwarmUI,-1,18,18,3.8333333333333335,119.4319598765432,0,C#,3857,72,4545,558,458,6,0,0,2.9444389791664403,2.9444389791664403,1.5755363607584192,4.7910849451293664,8.257904193465674,4.290459441148391,8.422003004412488,6.326149473155099,6.129050210060545,28,3.367295829986474
mcmonkeyprojects/SwarmUI,1,8,8,8.625,143.76020833333334,0,C#,3857,72,4545,558,458,8,1,1,2.19722457733622,2.19722457733622,2.264363880173848,4.97507863785818,8.257904193465674,4.290459441148391,8.422003004412488,6.326149473155099,6.129050210060545,16,2.833213344056216
mcmonkeyprojects/SwarmUI,2,16,16,3.1875,38.87675347222223,0,C#,3857,72,4545,558,458,9,1,2,2.833213344056216,2.833213344056216,1.4321038971511848,3.6857935343631794,8.257904193465674,4.290459441148391,8.422003004412488,6.326149473155099,6.129050210060545,11,2.4849066497880004
mcmonkeyprojects/SwarmUI,3,10,10,0.5,48.04525,0,C#,3857,72,4545,558,458,10,1,3,2.3978952727983707,2.3978952727983707,0.4054651081081644,3.892743341362855,8.257904193465674,4.290459441148391,8.422003004412488,6.326149473155099,6.129050210060545,15,2.772588722239781
mcmonkeyprojects/SwarmUI,4,16,16,1.8125,24.680190972222224,0,C#,3857,72,4545,558,458,11,1,4,2.833213344056216,2.833213344056216,1.0340737675305385,3.245719915407124,8.257904193465674,4.290459441148391,8.422003004412488,6.326149473155099,6.129050210060545,18,2.9444389791664403
mcmonkeyprojects/SwarmUI,5,13,13,2.0,77.55745726495726,0,C#,3857,72,4545,558,458,12,1,5,2.6390573296152584,2.6390573296152584,1.0986122886681098,4.363830296732136,8.257904193465674,4.290459441148391,8.422003004412488,6.326149473155099,6.129050210060545,8,2.1972245773362196
mcmonkeyprojects/SwarmUI,6,11,11,1.818181818181818,34.08063131313131,0,C#,3857,72,4545,558,458,13,1,6,2.4849066497880004,2.4849066497880004,1.0360919316867758,3.557649163725496,8.257904193465674,4.290459441148391,8.422003004412488,6.326149473155099,6.129050210060545,18,2.9444389791664403
0xs34n/starknet.js,-6,17,17,2.8823529411764706,869.2105555555557,0,TypeScript,492,58,1781,1535,988,1,0,0,2.8903717578961645,2.8903717578961645,1.3564413979702097,6.768735200246976,6.20050917404269,4.07753744390572,7.485491608030754,7.336936913707618,6.8966943316227125,28,3.367295829986474
0xs34n/starknet.js,-5,23,23,2.130434782608696,234.92535024154589,0,TypeScript,492,58,1781,1535,988,2,0,0,3.1780538303479458,3.1780538303479458,1.1411719030869056,5.463515442452425,6.20050917404269,4.07753744390572,7.485491608030754,7.336936913707618,6.8966943316227125,27,3.332204510175204
0xs34n/starknet.js,-4,37,35,2.2432432432432434,387.4698650793651,0,TypeScript,492,58,1781,1535,988,3,0,0,3.6375861597263857,3.58351893845611,1.1765738301378217,5.962215599435917,6.20050917404269,4.07753744390572,7.485491608030754,7.336936913707618,6.8966943316227125,40,3.713572066704308
0xs34n/starknet.js,-3,32,32,2.6875,372.920546875,0,TypeScript,492,58,1781,1535,988,4,0,0,3.49650756146648,3.49650756146648,1.304948721665938,5.924043333334943,6.20050917404269,4.07753744390572,7.485491608030754,7.336936913707618,6.8966943316227125,31,3.4657359027997265
0xs34n/starknet.js,-2,39,39,4.410256410256411,438.9777564102564,0,TypeScript,492,58,1781,1535,988,5,0,0,3.688879454113936,3.688879454113936,1.68829648734642,6.086724172021376,6.20050917404269,4.07753744390572,7.485491608030754,7.336936913707618,6.8966943316227125,23,3.1780538303479458
0xs34n/starknet.js,-1,21,21,3.523809523809524,609.6240343915345,0,TypeScript,492,58,1781,1535,988,6,0,0,3.091042453358316,3.091042453358316,1.5093544538771178,6.414481441451329,6.20050917404269,4.07753744390572,7.485491608030754,7.336936913707618,6.8966943316227125,25,3.258096538021482
0xs34n/starknet.js,1,15,14,3.533333333333333,169.46734126984128,0,TypeScript,492,58,1781,1535,988,8,1,1,2.772588722239781,2.70805020110221,1.511457504073897,5.13854373157169,6.20050917404269,4.07753744390572,7.485491608030754,7.336936913707618,6.8966943316227125,12,2.5649493574615367
0xs34n/starknet.js,2,18,18,3.8333333333333335,355.1416203703704,0,TypeScript,492,58,1781,1535,988,9,1,2,2.9444389791664403,2.9444389791664403,1.5755363607584192,5.875328461775729,6.20050917404269,4.07753744390572,7.485491608030754,7.336936913707618,6.8966943316227125,14,2.70805020110221
0xs34n/starknet.js,3,9,9,2.4444444444444446,273.15077160493826,0,TypeScript,492,58,1781,1535,988,10,1,3,2.302585092994046,2.302585092994046,1.236762627148927,5.613678216381709,6.20050917404269,4.07753744390572,7.485491608030754,7.336936913707618,6.8966943316227125,7,2.0794415416798357
0xs34n/starknet.js,4,10,9,2.0,765.1783024691358,0,TypeScript,492,58,1781,1535,988,11,1,4,2.3978952727983707,2.302585092994046,1.0986122886681098,6.641414913501096,6.20050917404269,4.07753744390572,7.485491608030754,7.336936913707618,6.8966943316227125,22,3.1354942159291497
0xs34n/starknet.js,5,15,15,0.3333333333333333,122.79174074074076,0,TypeScript,492,58,1781,1535,988,12,1,5,2.772588722239781,2.772588722239781,0.2876820724517808,4.8186006434913855,6.20050917404269,4.07753744390572,7.485491608030754,7.336936913707618,6.8966943316227125,5,1.791759469228055
0xs34n/starknet.js,6,9,9,0.2222222222222222,624.8686728395062,0,TypeScript,492,58,1781,1535,988,13,1,6,2.302585092994046,2.302585092994046,0.2006706954621512,6.439140561295245,6.20050917404269,4.07753744390572,7.485491608030754,7.336936913707618,6.8966943316227125,8,2.1972245773362196
platformatic/platformatic,-6,160,160,0.65,31.523496527777773,0,JavaScript,1945,120,3976,1196,981,1,0,0,5.081404364984463,5.081404364984463,0.5007752879124892,3.4819627982041834,7.57353126274595,4.795790545596741,8.28828304520769,7.087573705557973,6.889591308354466,149,5.0106352940962555
platformatic/platformatic,-5,106,106,0.7924528301886793,59.90884171907757,0,JavaScript,1945,120,3976,1196,981,2,0,0,4.672828834461906,4.672828834461906,0.583584978048419,4.109378348398949,7.57353126274595,4.795790545596741,8.28828304520769,7.087573705557973,6.889591308354466,92,4.532599493153256
platformatic/platformatic,-4,60,59,1.3333333333333333,68.05390301318268,0,JavaScript,1945,120,3976,1196,981,3,0,0,4.110873864173311,4.0943445622221,0.8472978603872034,4.234887402706554,7.57353126274595,4.795790545596741,8.28828304520769,7.087573705557973,6.889591308354466,51,3.9512437185814275
platformatic/platformatic,-3,58,58,0.8448275862068966,24.799061302681988,0,JavaScript,1945,120,3976,1196,981,4,0,0,4.07753744390572,4.07753744390572,0.6123858239154869,3.2503381076486946,7.57353126274595,4.795790545596741,8.28828304520769,7.087573705557973,6.889591308354466,60,4.110873864173311
platformatic/platformatic,-2,46,46,1.5869565217391304,76.636461352657,0,JavaScript,1945,120,3976,1196,981,5,0,0,3.8501476017100575,3.8501476017100575,0.9504820966224344,4.352037179630188,7.57353126274595,4.795790545596741,8.28828304520769,7.087573705557973,6.889591308354466,34,3.5553480614894135
platformatic/platformatic,-1,30,30,1.2666666666666666,136.82002777777777,0,JavaScript,1945,120,3976,1196,981,6,0,0,3.4339872044851463,3.4339872044851463,0.8183103235139513,4.9259486874801794,7.57353126274595,4.795790545596741,8.28828304520769,7.087573705557973,6.889591308354466,34,3.5553480614894135
platformatic/platformatic,1,33,33,2.303030303030303,104.9644191919192,0,JavaScript,1945,120,3976,1196,981,8,1,1,3.5263605246161616,3.5263605246161616,1.1948403207626634,4.663103369762191,7.57353126274595,4.795790545596741,8.28828304520769,7.087573705557973,6.889591308354466,34,3.5553480614894135
